2019/04/24 03:41:08.322235 [1;35m[INF][m GID 1, Init wallet.
2019/04/24 03:42:48.752104 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:49.758210 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:50.758997 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:51.759414 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:52.760226 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:53.760603 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:54.625555 [1;35m[INF][m GID 60, currentHeight: 285  chainHeight: 286
2019/04/24 03:42:54.639315 [1;32m[DBG][m GID 60, github.com/elastos/Elastos.ELA.Arbiter/rpc.GetWithdrawTransactionByHeight jsonrpc.go:178 [GetWithdrawTransactionByHeight] len transactions: 0 transactions: []
2019/04/24 03:42:54.761370 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:54.766328 [1;35m[INF][m GID 60,  [SyncSideChain] Side chain [ XKUh4GLhFJiqAMTF6HyWQrV9pK9HcGUdfJ ] height:  286
2019/04/24 03:42:55.761848 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:56.762140 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:57.605266 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  513
2019/04/24 03:42:57.763219 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:58.763651 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:42:59.764417 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:00.768832 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:01.773216 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:02.783357 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:03.669361 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  514
2019/04/24 03:43:03.784397 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:04.786448 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:05.788671 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:06.793312 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:07.793698 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:08.789153 [1;35m[INF][m GID 111, Check and remove cross chain transactions from dbcache finished
2019/04/24 03:43:08.795224 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:08.913926 [1;35m[INF][m GID 112, Warning side chain mining account:  EL8Zg6LiLPaC9eDQYre3syTqv2vBBig9Nd: 0 EXPtrFJSC689BEq8xfM6EBqoXJaNGmWSkc: 0 
2019/04/24 03:43:09.798047 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:10.798308 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:11.798690 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:12.799208 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:12.939915 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  515
2019/04/24 03:43:13.800300 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:14.800748 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:15.804313 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:16.805869 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:17.806127 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:18.806740 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:19.807218 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:20.807953 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:21.809065 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:22.812648 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:23.813065 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:24.819418 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:25.187010 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  516
2019/04/24 03:43:25.820151 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:26.821747 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:27.822234 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:28.823527 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:29.824844 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:30.825394 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:31.339882 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  517
2019/04/24 03:43:31.826118 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:32.828376 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:33.830310 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:34.830873 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:35.831527 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:36.832318 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:37.832879 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:38.565800 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  518
2019/04/24 03:43:38.833769 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:39.835733 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:40.836148 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:41.836974 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:42.837812 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:43.838529 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:44.839325 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:45.840018 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:46.840509 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:47.845517 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:48.846335 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:49.768096 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  519
2019/04/24 03:43:49.846700 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:50.848395 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:51.849611 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:52.850499 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:53.860981 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:54.861680 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:55.862072 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:56.862594 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:57.862917 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:58.863463 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:43:59.864034 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:00.728640 [1;35m[INF][m GID 60, currentHeight: 286  chainHeight: 287
2019/04/24 03:44:00.729456 [1;32m[DBG][m GID 60, github.com/elastos/Elastos.ELA.Arbiter/rpc.GetWithdrawTransactionByHeight jsonrpc.go:178 [GetWithdrawTransactionByHeight] len transactions: 0 transactions: []
2019/04/24 03:44:00.741380 [1;35m[INF][m GID 60,  [SyncSideChain] Side chain [ XKUh4GLhFJiqAMTF6HyWQrV9pK9HcGUdfJ ] height:  287
2019/04/24 03:44:00.864541 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:01.865197 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:02.869721 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:03.870117 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:04.870405 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:05.871480 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:06.872198 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:07.883324 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:08.790000 [1;35m[INF][m GID 111, Check and remove cross chain transactions from dbcache finished
2019/04/24 03:44:08.884255 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:08.916866 [1;35m[INF][m GID 112, Warning side chain mining account:  EL8Zg6LiLPaC9eDQYre3syTqv2vBBig9Nd: 0 EXPtrFJSC689BEq8xfM6EBqoXJaNGmWSkc: 0 
2019/04/24 03:44:09.887299 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:10.887803 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:11.888173 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:12.269605 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  520
2019/04/24 03:44:12.890147 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:13.891123 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:14.891846 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:15.892738 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:15.967255 [1;35m[INF][m GID 60, currentHeight: 287  chainHeight: 288
2019/04/24 03:44:15.969602 [1;32m[DBG][m GID 60, github.com/elastos/Elastos.ELA.Arbiter/rpc.GetWithdrawTransactionByHeight jsonrpc.go:178 [GetWithdrawTransactionByHeight] len transactions: 0 transactions: []
2019/04/24 03:44:15.981169 [1;35m[INF][m GID 60,  [SyncSideChain] Side chain [ XKUh4GLhFJiqAMTF6HyWQrV9pK9HcGUdfJ ] height:  288
2019/04/24 03:44:16.369542 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  521
2019/04/24 03:44:16.895833 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:17.896128 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:18.896406 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:19.896845 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:20.901866 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:21.916855 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:22.918059 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:23.918746 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:24.004927 [1;35m[INF][m GID 60, currentHeight: 288  chainHeight: 289
2019/04/24 03:44:24.010943 [1;32m[DBG][m GID 60, github.com/elastos/Elastos.ELA.Arbiter/rpc.GetWithdrawTransactionByHeight jsonrpc.go:178 [GetWithdrawTransactionByHeight] len transactions: 0 transactions: []
2019/04/24 03:44:24.032081 [1;35m[INF][m GID 60,  [SyncSideChain] Side chain [ XKUh4GLhFJiqAMTF6HyWQrV9pK9HcGUdfJ ] height:  289
2019/04/24 03:44:24.919605 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:25.921016 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:26.921332 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:27.922646 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
2019/04/24 03:44:28.733083 [1;35m[INF][m GID 109, [arbitrator] Main chain height:  522
2019/04/24 03:44:28.923376 [1;32m[DBG][m GID 61, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-:10144: dial tcp: lookup ela-sidechain-token-: no such host
