2019/04/23 20:06:01.589537 [1;35m[INF][m GID 1, Init wallet.
2019/04/23 20:07:26.836656 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:27.838217 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:28.840896 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:29.842429 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:30.843943 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:31.706402 [1;35m[INF][m GID 39, currentHeight: 250  chainHeight: 251
2019/04/23 20:07:31.709274 [1;32m[DBG][m GID 39, github.com/elastos/Elastos.ELA.Arbiter/rpc.GetWithdrawTransactionByHeight jsonrpc.go:178 [GetWithdrawTransactionByHeight] len transactions: 0 transactions: []
2019/04/23 20:07:31.719759 [1;35m[INF][m GID 39,  [SyncSideChain] Side chain [ XKUh4GLhFJiqAMTF6HyWQrV9pK9HcGUdfJ ] height:  251
2019/04/23 20:07:31.845685 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:32.847608 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:33.848635 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:34.850120 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:35.851530 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:36.853346 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:37.854382 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:38.855513 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:39.859134 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:40.865660 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:41.586318 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  446
2019/04/23 20:07:41.866763 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:42.868047 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:43.869904 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:44.872092 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:45.872919 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:46.874323 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:47.875649 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:48.877154 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:49.878355 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:50.879381 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:51.880439 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:52.881902 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:53.882779 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:54.883618 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:55.884985 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:56.886528 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:57.887563 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:58.888884 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:07:59.890189 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:00.891591 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:01.342377 [1;35m[INF][m GID 88, [Notify-Deposit] find deposit transaction and add into channel, transaction hash: 16497f376b61de4c9aeca4c6ac38ac8f22d41ae277a0d72852360768f8a2cba2
2019/04/23 20:08:01.342405 [1;35m[INF][m GID 77, [DepositListener] len tasks: 1
2019/04/23 20:08:01.342432 [1;35m[INF][m GID 77, [Notify-Process] deal with 1 transactions
2019/04/23 20:08:01.345737 [1;33m[WRN][m GID 77, [Notify-Process] i am not onduty
2019/04/23 20:08:01.823171 [1;35m[INF][m GID 83, Check and remove cross chain transactions from dbcache finished
2019/04/23 20:08:01.892505 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:01.921165 [1;35m[INF][m GID 84, Warning side chain mining account:  EL8Zg6LiLPaC9eDQYre3syTqv2vBBig9Nd: 0 EXPtrFJSC689BEq8xfM6EBqoXJaNGmWSkc: 0 
2019/04/23 20:08:02.222902 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  447
2019/04/23 20:08:02.893937 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:03.895016 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:04.295302 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  448
2019/04/23 20:08:04.896141 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:05.897677 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:06.899411 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:07.129884 [1;35m[INF][m GID 39, currentHeight: 251  chainHeight: 252
2019/04/23 20:08:07.178068 [1;32m[DBG][m GID 39, github.com/elastos/Elastos.ELA.Arbiter/rpc.GetWithdrawTransactionByHeight jsonrpc.go:178 [GetWithdrawTransactionByHeight] len transactions: 0 transactions: []
2019/04/23 20:08:07.184484 [1;35m[INF][m GID 39,  [SyncSideChain] Side chain [ XKUh4GLhFJiqAMTF6HyWQrV9pK9HcGUdfJ ] height:  252
2019/04/23 20:08:07.902762 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:08.904992 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:09.905882 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:10.907883 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:11.512838 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  449
2019/04/23 20:08:11.912430 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:12.913563 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:13.914589 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:14.915321 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:15.916252 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:16.644435 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  450
2019/04/23 20:08:16.917187 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:17.918663 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:18.919586 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:19.921239 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:20.922122 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:21.923629 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:22.770270 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  451
2019/04/23 20:08:22.925163 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:23.926651 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:24.927656 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:25.930701 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:26.885816 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  452
2019/04/23 20:08:26.931552 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:27.933595 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:28.935343 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:29.936599 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:30.937872 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:31.939308 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:32.940477 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:33.047588 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  453
2019/04/23 20:08:33.942201 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:34.943394 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:35.944725 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:36.945731 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:37.947342 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:38.948495 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:39.950282 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:40.951850 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:41.952709 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:42.954209 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:43.292180 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  454
2019/04/23 20:08:43.955885 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:44.957432 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:45.958309 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:46.404448 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  455
2019/04/23 20:08:46.959574 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:47.960476 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:48.962421 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:49.562122 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  456
2019/04/23 20:08:49.964209 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:50.728593 [1;35m[INF][m GID 39, currentHeight: 252  chainHeight: 253
2019/04/23 20:08:50.729038 [1;32m[DBG][m GID 39, github.com/elastos/Elastos.ELA.Arbiter/rpc.GetWithdrawTransactionByHeight jsonrpc.go:178 [GetWithdrawTransactionByHeight] len transactions: 0 transactions: []
2019/04/23 20:08:50.732911 [1;35m[INF][m GID 39,  [SyncSideChain] Side chain [ XKUh4GLhFJiqAMTF6HyWQrV9pK9HcGUdfJ ] height:  253
2019/04/23 20:08:50.965195 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:51.967787 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:52.969438 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:53.970603 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:54.972313 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:55.973118 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:56.647308 [1;35m[INF][m GID 81, [arbitrator] Main chain height:  457
2019/04/23 20:08:56.974013 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:57.975375 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:58.976426 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
2019/04/23 20:08:59.977237 [1;32m[DBG][m GID 40, github.com/elastos/Elastos.ELA.Arbiter/rpc.Call jsonrpc.go:349 POST requset err: Post http://ela-sidechain-token-1:10144: dial tcp: lookup ela-sidechain-token-1: Temporary failure in name resolution
